Irradiance Corrected	no	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	Irradiance Corrected	yes	
V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	V [V] 	I [A]	
0.62598564	-0.099992266	1.0552542	-0.00277777275006488	1.0552662	-0.00121419228456012	1.0552518	-0.00112766241376374	1.0552604	-0.00278808764328485	1.0552548	-0.00251959706288219	1.0552298	-0.0171664252762121	1.055263	-0.00198297620403096	1.0552738	-0.00189018810264044	1.055263	-0.00195615059578722	1.0552698	-0.00189451924913429	1.055271	0.0158405802358488	1.0552708	0.0159041372256728	0.52764518	0.016725933372841	0.52765154	0.0165258533507043	0.52762846	0.0160124773711904	0.52763682	0.016041080240835	2.162384	0.00902395508864492	2.1623998	0.00975417162127619	2.9169132	-0.00691781719141004	2.917009	-0.00813841518683688	
0.62598034	-0.099992226	1.062304	-0.00286769075006488	1.0623132	-0.00124872908456012	1.0622978	-0.00116432681376374	1.0623096	-0.00287959684328485	1.0623024	-0.00259997386288219	1.0622776	-0.0172909552762121	1.062313	-0.00204803740403096	1.0623202	-0.00195180050264044	1.0623126	-0.00201704739578722	1.0623206	-0.00195387704913429	1.0623228	0.0158265242358488	1.062318	0.0158920132256728	0.53116854	0.016721295372841	0.53117584	0.0165242773507043	0.53115248	0.0160129853711904	0.53115988	0.016036110240835	2.1795284	0.00880871528864492	2.179508	0.00951637462127619	2.939016	-0.00762030019141004	2.9390996	-0.00901966118683688	
0.62597508	-0.099992278	1.0693408	-0.00295826395006488	1.0693476	-0.00128309248456012	1.069333	-0.00119560141376374	1.0693446	-0.00297180804328485	1.069336	-0.00268061426288219	1.0693134	-0.0174298712762121	1.0693482	-0.00211349180403096	1.0693546	-0.00201416630264044	1.069348	-0.00207835519578722	1.069355	-0.00201351964913429	1.0693582	0.0158129042358488	1.0693542	0.0158718252256728	0.53468678	0.016714245372841	0.53469328	0.0165142333507043	0.5346701	0.0160066913711904	0.53467826	0.016029490240835	2.1965962	0.00856076268864492	2.1966482	0.00927257082127619	2.9611324	-0.00833339679141004	2.9611924	-0.00992034258683688	
0.6259686	-0.099992268	1.0763846	-0.00304965655006488	1.0763924	-0.00131749128456012	1.0763768	-0.00122713561376374	1.0763884	-0.00306485864328485	1.076378	-0.00276206466288219	1.076358	-0.017569979276212	1.0763946	-0.00217959640403096	1.0764	-0.00207678550264044	1.076391	-0.00213992779578722	1.0763994	-0.00207370044913429	1.076402	0.0157957882358488	1.076399	0.0158617512256728	0.5382129	0.016714083372841	0.53822058	0.0165152033507043	0.53819474	0.0160021253711904	0.53820208	0.016031034240835	2.2137082	0.00831167708864492	2.2136732	0.00902377762127619	2.9831924	-0.00916956859141004	2.983273	-0.0108470673868369	
0.62596272	-0.099992258	1.0834294	-0.00314181355006488	1.083437	-0.00135197188456012	1.08342	-0.00125882521376374	1.0834328	-0.00315871024328485	1.0834228	-0.00284415526288219	1.083403	-0.0177057232762121	1.083439	-0.00224616760403096	1.0834448	-0.00213935630264044	1.0834346	-0.00220181139578722	1.0834426	-0.00213416724913429	1.0834434	0.0157833522358488	1.0834422	0.0158406072256728	0.54174086	0.016705163372841	0.54174308	0.0165038573507043	0.54171918	0.0159957993711904	0.54172676	0.016018608240835	2.2308606	0.00806177028864492	2.2308722	0.00876974562127619	3.005275	-0.01001889459141	3.0053456	-0.0117986545868369	
0.62595804	-0.099992258	1.0904652	-0.00323456055006489	1.0904742	-0.00138670888456012	1.0904602	-0.00129045021376374	1.0904702	-0.00325312724328485	1.0904598	-0.00292681146288219	1.0904414	-0.0178375272762121	1.0904752	-0.00231337800403096	1.0904802	-0.00220224330264044	1.090471	-0.00226409899578722	1.0904792	-0.00219491064913429	1.0904802	0.0157651462358488	1.0904784	0.0158324032256728	0.54526416	0.016704041372841	0.54526738	0.0165008373507043	0.5452442	0.0159940193711904	0.54525326	0.016014990240835	2.2480492	0.00780353208864492	2.2479372	0.00850821282127619	3.0273454	-0.01088445399141	3.027412	-0.0127773039868369	
0.6259536	-0.09999229	1.097502	-0.00332805055006488	1.0975112	-0.00142158848456012	1.0974974	-0.00132226101376374	1.097508	-0.00334828384328485	1.097496	-0.00301004846288219	1.097477	-0.0179645812762121	1.0975116	-0.00238116520403096	1.0975162	-0.00226641990264044	1.0975066	-0.00232670179578722	1.0975138	-0.00225594984913429	1.0975132	0.0157504362358488	1.0975146	0.0158103172256728	0.54878946	0.016694695372841	0.5487923	0.0164939293507043	0.54876806	0.0159877233711904	0.54877952	0.016011182240835	2.2651264	0.00754529308864492	2.2651154	0.00823886242127619	3.0494096	-0.01176713719141	3.0495048	-0.0137619579868369	
0.62594918	-0.09999222	1.1045532	-0.00342245375006489	1.104562	-0.00145694368456012	1.1045482	-0.00135429801376374	1.104558	-0.00344435844328485	1.1045462	-0.00309400746288219	1.1045272	-0.0180811192762121	1.104562	-0.00244950760403096	1.1045664	-0.00233389290264044	1.1045578	-0.00238958839578722	1.1045606	-0.00231749804913429	1.104561	0.0157338242358488	1.1045628	0.0157978812256728	0.55231562	0.016697361372841	0.5523166	0.0164872733507043	0.55229208	0.0159840033711904	0.55230402	0.016007292240835	2.2823574	0.00727851788864492	2.2822536	0.00796711322127619	3.0714658	-0.01266665399141	3.0715976	-0.0147765979868369	
0.62594618	-0.099992178	1.111596	-0.00351730215006488	1.1116046	-0.00149239788456012	1.1115906	-0.00138626921376374	1.1116008	-0.00354094604328485	1.1115912	-0.00317834026288219	1.1115682	-0.0181966472762121	1.111601	-0.00251802200403096	1.111607	-0.00240186890264044	1.1115992	-0.00245280199578722	1.111603	-0.00237923924913429	1.1116034	0.0157209742358488	1.111603	0.0157814032256728	0.55582218	0.016685763372841	0.55582316	0.0164808253507043	0.55580018	0.0159792153711904	0.55581598	0.016000038240835	2.299421	0.00701181728864492	2.2994102	0.00768589882127619	3.093512	-0.01346803399141	3.093612	-0.0158127659868369	
0.62594294	-0.099992206	1.1186362	-0.00361283135006488	1.1186448	-0.00152810348456012	1.1186304	-0.00141848301376374	1.1186434	-0.00363821024328485	1.1186324	-0.00326305986288219	1.1186056	-0.0183160532762121	1.1186428	-0.00258712520403096	1.118646	-0.00247006810264044	1.1186394	-0.00251629339578722	1.1186438	-0.00244135324913429	1.118644	0.0157040702358488	1.1186428	0.0157693272256728	0.55934224	0.016681971372841	0.55934584	0.0164823613507043	0.55932324	0.0159748213711904	0.5593388	0.015998442240835	2.316565	0.00673614628864492	2.3164694	0.00740187182127619	3.115683	-0.01428751799141	3.1157852	-0.0168813239868369	
0.6259397	-0.099992206	1.1256792	-0.00370902415006488	1.1256884	-0.00156392528456012	1.1256712	-0.00145086941376374	1.1256888	-0.00373611984328485	1.1256762	-0.00334829646288219	1.1256464	-0.0184377332762121	1.1256894	-0.00265641100403096	1.1256904	-0.00253866630264044	1.1256846	-0.00258002539578722	1.1256882	-0.00250382764913429	1.1256878	0.0156904002358488	1.1256856	0.0157550612256728	0.56286534	0.016673111372841	0.56286834	0.0164739253507043	0.56284288	0.0159771153711904	0.562858	0.015993090240835	2.3336366	0.00646029528864492	2.33362	0.00711052342127619	3.137806	-0.01511241599141	3.1378822	-0.0179714379868369	
0.6259377	-0.099992256	1.13272	-0.00380571395006488	1.1327286	-0.00159971968456012	1.1327116	-0.00148341621376374	1.1327284	-0.00383471524328485	1.1327164	-0.00343395246288219	1.132688	-0.0185544532762121	1.132733	-0.00272593220403096	1.1327306	-0.00260745530264044	1.1327256	-0.00264406919578722	1.1327298	-0.00256655144913429	1.1327292	0.0156689102358488	1.132727	0.0157433812256728	0.56637048	0.016673263372841	0.56637468	0.0164666893507043	0.56634954	0.0159732353711904	0.56636248	0.015985298240835	2.3507588	0.00617777668864492	2.3506732	0.00681300422127619	3.1598418	-0.01594152599141	3.1599186	-0.0190835979868369	
0.62593406	-0.099992226	1.139743	-0.00390283195006489	1.139752	-0.00163541208456012	1.1397358	-0.00151576941376374	1.1397534	-0.00393364404328485	1.1397406	-0.00352001546288219	1.1397138	-0.0186703852762121	1.139758	-0.00279563640403096	1.139755	-0.00267388010264044	1.139748	-0.00270835639578722	1.1397552	-0.00262938864913429	1.1397538	0.0156545122358488	1.1397526	0.0157260232256728	0.5698863	0.016663575372841	0.56989274	0.0164664673507043	0.56986736	0.0159726993711904	0.56988006	0.015985118240835	2.3678462	0.00589355408864492	2.3678154	0.00650791162127619	3.1818778	-0.01677735599141	3.1819466	-0.0202209919868369	
0.62592962	-0.099992268	1.146772	-0.00400072155006488	1.1467798	-0.00167116508456012	1.1467636	-0.00154837301376374	1.1467818	-0.00403334324328485	1.146766	-0.00360639546288219	1.1467432	-0.0187895412762121	1.1467896	-0.00286591000403096	1.146783	-0.00274053310264044	1.1467778	-0.00277303959578722	1.1467826	-0.00269242764913429	1.1467836	0.0156378622358488	1.146783	0.0157083132256728	0.57340554	0.016664889372841	0.5734128	0.0164599333507043	0.57338636	0.0159659773711904	0.57339702	0.015980128240835	2.3849742	0.00560248488864492	2.3848846	0.00619926462127619	3.2039764	-0.01760698199141	3.2040572	-0.0213866239868369	
0.625925	-0.099992268	1.1537988	-0.00409911715006489	1.1538092	-0.00170689408456012	1.1537916	-0.00158080681376374	1.1538094	-0.00413357884328485	1.1537932	-0.00369343806288219	1.1537722	-0.0189087272762121	1.1538156	-0.00293651080403096	1.1538112	-0.00280858390264044	1.1538056	-0.00283802679578722	1.153812	-0.00275575844913429	1.1538128	0.0156234822358488	1.1538138	0.0156963912256728	0.57690968	0.016660223372841	0.5769157	0.0164573373507043	0.57688998	0.0159624293711904	0.57689944	0.015979836240835	2.4019428	0.00531125288864492	2.401873	0.00588443662127619	3.2260146	-0.01835065799141	3.2260936	-0.0225742079868369	
0.62592018	-0.099992296	1.1608222	-0.00419813295006489	1.1608308	-0.00174257448456012	1.1608134	-0.00161322261376374	1.1608318	-0.00423451844328485	1.1608144	-0.00378085546288219	1.1607952	-0.0190232132762121	1.1608382	-0.00300772980403096	1.1608326	-0.00287962710264044	1.1608268	-0.00290324119578722	1.1608346	-0.00281927304913429	1.1608352	0.0156103742358488	1.1608374	0.0156770212256728	0.5804205	0.016655909372841	0.58042688	0.0164511333507043	0.5804007	0.0159525693711904	0.58041078	0.015975004240835	2.4190426	0.00501109308864492	2.4189728	0.00556463142127619	3.2480242	-0.01904270999141	3.2481296	-0.0237880899868369	
0.62591552	-0.099992174	1.167846	-0.00429775255006488	1.1678552	-0.00177824588456012	1.1678346	-0.00164563141376374	1.167855	-0.00433582764328485	1.1678364	-0.00386881086288219	1.1678164	-0.0191310732762121	1.1678582	-0.00307967500403096	1.1678568	-0.00294649630264044	1.167849	-0.00296868279578722	1.1678576	-0.00288312724913429	1.167861	0.0155938842358488	1.1678612	0.0156633812256728	0.58393798	0.016655413372841	0.5839425	0.0164491833507043	0.58391766	0.0159531453711904	0.58392774	0.015974218240835	2.436229	0.00470705048864492	2.4361634	0.00523681922127619	3.2701266	-0.01971573999141	3.270236	-0.0250264299868369	
0.6259131	-0.099992194	1.1748822	-0.00439821155006488	1.1748912	-0.00181408888456012	1.1748686	-0.00167837521376374	1.1748904	-0.00443810024328485	1.1748718	-0.00395721986288219	1.1748496	-0.0192410252762121	1.1748926	-0.00315290480403096	1.1748928	-0.00300792290264044	1.174885	-0.00303467079578722	1.1748942	-0.00294728504913429	1.1748966	0.0155732042358488	1.1748972	0.0156471432256728	0.58744978	0.016654917372841	0.5874545	0.0164405653507043	0.58742956	0.0159467113711904	0.58744026	0.015967618240835	2.453341	0.00439821388864492	2.4532792	0.00490299062127619	3.2922396	-0.02037600999141	3.292349	-0.0262901259868369	
0.62591024	-0.099992204	1.1819082	-0.00449912695006489	1.181918	-0.00184993788456012	1.181895	-0.00171134741376374	1.181917	-0.00454087284328485	1.1818994	-0.00404621666288219	1.1818762	-0.0193496712762121	1.1819178	-0.00322629940403096	1.18192	-0.00306888290264044	1.1819124	-0.00310071119578722	1.181923	-0.00301193084913429	1.181926	0.0155555002358488	1.1819242	0.0156272372256728	0.59096584	0.016654867372841	0.59096932	0.0164394613507043	0.59094652	0.0159446613711904	0.59095908	0.015973224240835	2.4704952	0.00408411828864492	2.4704034	0.00456211962127619	3.3144008	-0.02104937399141	3.3145106	-0.0275797939868369	
0.625906	-0.099992164	1.1889288	-0.00460068875006488	1.1889358	-0.00188609908456012	1.188915	-0.00174435581376374	1.1889344	-0.00464418864328485	1.188919	-0.00413526886288219	1.1888982	-0.0194630772762121	1.1889382	-0.00329988360403096	1.18894	-0.00313129110264044	1.1889336	-0.00316710419578722	1.1889418	-0.00307659164913429	1.1889454	0.0155396982358488	1.188944	0.0156056552256728	0.59448696	0.016651523372841	0.59448938	0.0164344193507043	0.59446472	0.0159370233711904	0.5944789	0.015963938240835	2.4876598	0.00376389748864492	2.4876122	0.00421511602127619	3.3365172	-0.02181674799141	3.3366072	-0.0288874859868369	
0.62590152	-0.099992136	1.1959608	-0.00470282615006489	1.195969	-0.00192249648456012	1.1959478	-0.00177736221376374	1.1959648	-0.00474831464328485	1.195953	-0.00422507966288219	1.1959308	-0.0195874752762121	1.1959718	-0.00337340020403096	1.195974	-0.00319608270264044	1.1959698	-0.00323384139578722	1.195975	-0.00314163944913429	1.1959818	0.0155208362358488	1.1959784	0.0155929752256728	0.59800402	0.016647693372841	0.5980044	0.0164340753507043	0.59798372	0.0159343633711904	0.59799504	0.015963292240835	2.5047172	0.00344215468864492	2.504639	0.00386260442127619	3.35862	-0.02264828399141	3.3587122	-0.0302143219868369	
0.62589708	-0.099992126	1.2029926	-0.00480566155006488	1.2030004	-0.00195901108456012	1.2029812	-0.00181061421376374	1.202998	-0.00485324644328485	1.202986	-0.00431528826288219	1.202964	-0.0197234712762121	1.2030048	-0.00344694820403096	1.2030074	-0.00326763690264044	1.2030042	-0.00330081699578722	1.2030106	-0.00320687084913429	1.2030148	0.0155067602358488	1.2030116	0.0155675132256728	0.60152346	0.016636689372841	0.60152346	0.0164248913507043	0.60150174	0.0159284633711904	0.60151604	0.015955814240835	2.521815	0.00311326128864492	2.5217712	0.00350390442127619	3.3807492	-0.02351400599141	3.3808234	-0.0315639679868369	
0.62589302	-0.099992106	1.2100116	-0.00490874635006488	1.21002	-0.00199563388456012	1.2100016	-0.00184403901376374	1.210017	-0.00495845504328485	1.2100062	-0.00440578966288219	1.2099848	-0.0198550012762121	1.210026	-0.00352007380403096	1.2100306	-0.00334524270264044	1.2100258	-0.00336779179578722	1.2100306	-0.00327219444913429	1.2100384	0.0154872202358488	1.2100324	0.0155536712256728	0.60503404	0.016634983372841	0.60503384	0.0164255673507043	0.60501326	0.0159260193711904	0.60502576	0.015950776240835	2.5389332	0.00278024108864492	2.5388506	0.00313732762127619	3.4028456	-0.02440559799141	3.402916	-0.0329339319868369	
0.6258902	-0.099992106	1.2170326	-0.00501246055006489	1.2170414	-0.00203227688456012	1.2170234	-0.00187726881376374	1.217042	-0.00506426764328485	1.2170288	-0.00449668306288219	1.2170078	-0.0199873912762121	1.2170488	-0.00359375800403096	1.2170534	-0.00342375150264044	1.2170482	-0.00343516739578722	1.2170534	-0.00333768944913429	1.2170584	0.0154731662358488	1.2170564	0.0155384372256728	0.60854642	0.016625839372841	0.60854642	0.0164181013507043	0.60852622	0.0159197453711904	0.60853546	0.015942220240835	2.5559968	0.00244149748864492	2.5559866	0.00276524462127619	3.4249322	-0.02530873999141	3.4250266	-0.0343234759868369	
0.62588696	-0.099992178	1.2240684	-0.00511688055006489	1.224077	-0.00206875088456012	1.224062	-0.00191089561376374	1.2240772	-0.00517111144328485	1.2240674	-0.00458826026288219	1.2240416	-0.0201161432762121	1.224086	-0.00366812100403096	1.2240906	-0.00350075550264044	1.2240836	-0.00350282699578722	1.2240894	-0.00340373304913429	1.2240962	0.0154552142358488	1.2240922	0.0155216352256728	0.61206142	0.016620707372841	0.61206222	0.0164194953507043	0.6120446	0.0159125213711904	0.61205224	0.015947322240835	2.5731308	0.00209708168864492	2.5730644	0.00238595242127619	3.4470068	-0.02621624599141	3.4471256	-0.0357350619868369	
0.62588278	-0.099992178	1.2311034	-0.00522191875006489	1.2311124	-0.00210534728456012	1.2310964	-0.00194485161376374	1.2311132	-0.00527833464328485	1.2311022	-0.00468027266288219	1.231077	-0.0202370152762121	1.2311198	-0.00374306980403096	1.2311274	-0.00357316030264044	1.2311162	-0.00357073999578722	1.2311274	-0.00347013104913429	1.2311306	0.0154398362358488	1.231128	0.0155009232256728	0.6155714	0.016612847372841	0.6155736	0.0164143933507043	0.6155545	0.0159078973711904	0.61556358	0.015934260240835	2.5902748	0.00172702094864492	2.5902004	0.00200119422127619	3.4691176	-0.02713205599141	3.4692162	-0.0371634279868369	
0.62587834	-0.09999222	1.2381238	-0.00532721755006488	1.2381334	-0.00214181648456012	1.2381174	-0.00197839441376374	1.2381338	-0.00538589844328485	1.238124	-0.00477256406288219	1.238101	-0.0203364892762121	1.2381418	-0.00381863860403096	1.238149	-0.00364323090264044	1.2381376	-0.00363882679578722	1.2381466	-0.00353658464913429	1.2381524	0.0154158602358488	1.2381532	0.0154922252256728	0.61908946	0.016606151372841	0.61909204	0.0164106353507043	0.61907332	0.0159035033711904	0.61907916	0.015929522240835	2.6071244	0.00140368042864492	2.6071812	0.00159380368127619	3.4911756	-0.02805412799141	3.4912968	-0.0385996539868369	
0.62587392	-0.09999221	1.2451508	-0.00543323135006488	1.2451608	-0.00217855908456012	1.2451448	-0.00201174121376374	1.2451612	-0.00549402584328485	1.245154	-0.00486548866288219	1.2451298	-0.0204241432762121	1.245171	-0.00389488920403096	1.2451746	-0.00371362470264044	1.245167	-0.00370727979578722	1.2451746	-0.00360351184913429	1.2451812	0.0154016442358488	1.2451832	0.0154677052256728	0.62260652	0.016599713372841	0.62260868	0.0164017333507043	0.62258866	0.0159023413711904	0.62259592	0.015921042240835	2.6240948	0.00107534850864492	2.6241276	0.00123181118127619	3.5133308	-0.02898477999141	3.5134562	-0.0400503559868369	
0.62586888	-0.0999922	1.2521872	-0.00553989555006488	1.2522006	-0.00221573528456012	1.252181	-0.00204514561376374	1.2521946	-0.00560285824328485	1.25219	-0.00495889086288219	1.2521654	-0.0206068152762121	1.2522084	-0.00397153540403096	1.252214	-0.00378425170264044	1.2522042	-0.00377589759578722	1.2522102	-0.00367053924913429	1.2522192	0.0153771142358488	1.2522208	0.0154514852256728	0.62611614	0.016597237372841	0.62611866	0.0163980873507043	0.62609656	0.0158989573711904	0.62610522	0.015916596240835	2.6412834	0.000707958008644916	2.6413022	0.000821537701276188	3.5354374	-0.02992889599141	3.535541	-0.0415224759868369	
0.62586606	-0.099992168	1.259212	-0.00564690935006488	1.259226	-0.00225280228456012	1.259204	-0.00207850361376374	1.2592208	-0.00571180364328485	1.2592136	-0.00505262026288219	1.25919	-0.0207710392762121	1.259233	-0.00404873720403096	1.2592388	-0.00385284270264044	1.2592334	-0.00384470919578722	1.259238	-0.00373785324913429	1.259246	0.0153588362358488	1.2592472	0.0154294912256728	0.6296322	0.016594447372841	0.62963472	0.0163906133507043	0.62961252	0.0158978373711904	0.6296216	0.015906342240835	2.65827	0.000370313828644916	2.6582988	0.000446577841276188	3.557536	-0.03088743799141	3.557656	-0.0430232159868369	
0.62586338	-0.099992208	1.2662402	-0.00575468855006488	1.2662548	-0.00228975428456012	1.2662346	-0.00211173021376374	1.2662518	-0.00582157144328485	1.266243	-0.00514676586288219	1.2662198	-0.0209377292762121	1.26626	-0.00412593700403096	1.2662664	-0.00392071670264044	1.2662638	-0.00391380479578722	1.2662672	-0.00380519144913429	1.2662762	0.0153381842358488	1.2662772	0.0154153252256728	0.63314216	0.016584869372841	0.6331451	0.0163876253507043	0.63312324	0.0158907433711904	0.63313172	0.015903290240835	2.6752324	4.72296486449158E-05	2.6752472	6.55845012761876E-05	3.5795456	-0.03186280199141	3.5796862	-0.0445650639868369	
0.62586114	-0.099992228	1.273285	-0.00586311715006488	1.2733004	-0.00232719488456012	1.2732818	-0.00214542541376374	1.2732974	-0.00593279344328485	1.27329	-0.00524162526288219	1.2732626	-0.0211185032762121	1.2733068	-0.00420304900403096	1.2733122	-0.00398956550264044	1.2733098	-0.00398328799578722	1.2733124	-0.00387301544913429	1.2733212	0.0153219482358488	1.2733198	0.0153956312256728	0.63664348	0.016582515372841	0.6366462	0.0163858373507043	0.63662504	0.0158892473711904	0.63663314	0.015891286240835	2.6925542	-0.000389813031355084	2.6924194	-0.000354938958723812	3.6015816	-0.03286755399141	3.6017244	-0.0461481699868369	
0.6258585	-0.099992258	1.2803282	-0.00597210855006489	1.2803422	-0.00236436008456012	1.2803242	-0.00217938521376374	1.2803396	-0.00604420924328485	1.2803296	-0.00533690586288219	1.2803026	-0.0213083372762121	1.2803478	-0.00428038620403096	1.2803538	-0.00405918890264044	1.280349	-0.00405282799578722	1.2803536	-0.00394087064913429	1.280361	0.0152968602358488	1.2803602	0.0153800792256728	0.64016052	0.016572775372841	0.64016504	0.0163773713507043	0.64014328	0.0158826493711904	0.64015194	0.015886104240835	2.7097368	-0.000831945911355084	2.7096524	-0.000830192258723813	3.6236902	-0.03391718799141	3.6238394	-0.0477645339868369	
0.62585648	-0.099992246	1.287365	-0.00608148655006489	1.2873752	-0.00240198868456012	1.2873608	-0.00221318561376374	1.2873758	-0.00615576024328485	1.287366	-0.00543265606288219	1.2873382	-0.0213925152762121	1.287382	-0.00435823140403096	1.2873862	-0.00413088150264044	1.287384	-0.00412264279578722	1.2873898	-0.00400902984913429	1.287397	0.0152785902358488	1.2873938	0.0153610452256728	0.64367696	0.016569401372841	0.64368248	0.0163746313507043	0.64366124	0.0158864793711904	0.64366892	0.015880144240835	2.726861	-0.00125490561135508	2.726756	-0.00127405537872381	3.645722	-0.03499564399141	3.6458796	-0.0493587499868369	
0.62585366	-0.099992218	1.2944148	-0.00619166255006489	1.2944248	-0.00243993568456012	1.2944094	-0.00224695861376374	1.2944258	-0.00626794664328485	1.2944146	-0.00552869226288219	1.2943878	-0.0214934052762121	1.2944314	-0.00443609880403096	1.2944356	-0.00420701090264044	1.2944314	-0.00419287559578722	1.2944376	-0.00407727004913429	1.2944438	0.0152559882358488	1.2944458	0.0153431212256728	0.64718086	0.016563227372841	0.647188	0.0163660713507043	0.64716572	0.0158797613711904	0.6471748	0.015872446240835	2.744082	-0.00172498643135508	2.7440034	-0.00176901371872381	3.6677518	-0.03611971399141	3.6679136	-0.0509452699868369	
0.62585066	-0.099992158	1.3014658	-0.00630215055006488	1.301474	-0.00247818128456012	1.3014584	-0.00228057721376374	1.3014744	-0.00638053084328485	1.3014638	-0.00562538166288219	1.3014364	-0.0216021332762121	1.3014814	-0.00451507520403096	1.3014852	-0.00428751510264044	1.301479	-0.00426326259578722	1.3014852	-0.00414593644913428	1.3014916	0.0152386902358488	1.3014934	0.0153220452256728	0.65070076	0.016562519372841	0.65070562	0.0163626333507043	0.6506837	0.0158746993711904	0.65069136	0.015872952240835	2.7612928	-0.00220768871135508	2.7612568	-0.00227502797872381	3.6898626	-0.03726584599141	3.6900266	-0.0525225259868369	
0.62584584	-0.099992158	1.3085058	-0.00641307195006489	1.308513	-0.00251625528456012	1.308493	-0.00231429581376374	1.308511	-0.00649279084328485	1.3084986	-0.00572204906288219	1.308473	-0.0217129712762121	1.3085164	-0.00459426040403096	1.308523	-0.00436972810264044	1.3085144	-0.00433371239578722	1.3085214	-0.00421461384913429	1.3085268	0.0152189202358488	1.308529	0.0153005872256728	0.6542186	0.016555405372841	0.65422468	0.0163541053507043	0.6542025	0.0158660513711904	0.6542124	0.015866284240835	2.7784188	-0.00264669271135508	2.7783486	-0.00274018097872381	3.7120524	-0.03841594799141	3.712192	-0.0541075619868369	
0.6258416	-0.099992218	1.315548	-0.00652438995006488	1.3155564	-0.00255477568456012	1.3155356	-0.00234760241376374	1.3155542	-0.00660589124328485	1.315542	-0.00581898606288219	1.3155154	-0.0218252772762121	1.315559	-0.00467365160403096	1.3155652	-0.00445290770264044	1.3155574	-0.00440457239578722	1.3155636	-0.00428363264913429	1.315569	0.0151926402358488	1.31557	0.0152825132256728	0.65772396	0.016550443372841	0.65772838	0.0163485493507043	0.65770714	0.0158638573711904	0.65771566	0.015861152240835	2.7955288	-0.00310057131135508	2.7954364	-0.00321865757872381	3.7340986	-0.03955019199141	3.7342284	-0.0557061239868369	
0.62583736	-0.099992218	1.3225958	-0.00663639795006489	1.3226046	-0.00259301808456012	1.3225858	-0.00238127761376374	1.3226032	-0.00671977544328485	1.3225918	-0.00591611086288219	1.3225636	-0.0219543832762121	1.322607	-0.00475294200403096	1.3226142	-0.00453456350264044	1.3226048	-0.00447575039578722	1.3226108	-0.00435294324913429	1.3226144	0.0151700802358488	1.3226184	0.0152529112256728	0.66123452	0.016542521372841	0.66123834	0.0163377193507043	0.66121726	0.0158567453711904	0.6612286	0.015852270240835	2.8124772	-0.00355808751135508	2.812395	-0.00370429797872381	3.7562116	-0.04070099399141	3.7563354	-0.0573505019868369	
0.62583332	-0.099992218	1.3296338	-0.00674867355006489	1.3296404	-0.00263138488456012	1.3296204	-0.00241625981376374	1.3296394	-0.00683397884328485	1.3296272	-0.00601379306288219	1.329602	-0.0220659492762121	1.3296408	-0.00483295140403096	1.3296496	-0.00461489310264044	1.3296378	-0.00454677779578722	1.3296448	-0.00442239424913429	1.3296512	0.0151448902358488	1.3296496	0.0152319452256728	0.66475278	0.016540795372841	0.6647572	0.0163324873507043	0.66473626	0.0158546913711904	0.66474436	0.015851724240835	2.829569	-0.00402588131135508	2.8294784	-0.00420041777872381	3.7783124	-0.04182790199141	3.7784202	-0.0590230559868369	
0.62582988	-0.099992218	1.3366684	-0.00686150275006488	1.3366752	-0.00266915108456012	1.3366546	-0.00245230541376374	1.3366726	-0.00694891424328485	1.3366616	-0.00611130166288219	1.3366344	-0.0220138992762121	1.3366754	-0.00491297700403096	1.3366836	-0.00469292010264044	1.3366732	-0.00461826999578722	1.336679	-0.00449207244913429	1.3366838	0.0151200262358488	1.3366842	0.0152033312256728	0.6682684	0.016534217372841	0.66827386	0.0163288013507043	0.66825244	0.0158496093711904	0.66826396	0.015843144240835	2.8467274	-0.00450286091135508	2.8466732	-0.00470710417872381	3.8004086	-0.04295950799141	3.8005212	-0.0607103779868369	
0.62582726	-0.099992238	1.3437066	-0.00697477815006488	1.3437138	-0.00270746248456012	1.3436948	-0.00248957501376374	1.3437138	-0.00706425184328485	1.3437054	-0.00620959706288219	1.3436742	-0.0219895712762121	1.343716	-0.00499398040403096	1.343722	-0.00476951710264044	1.343713	-0.00469012379578722	1.3437188	-0.00456192764913428	1.3437262	0.0150995942358488	1.3437232	0.0151815472256728	0.6717883	0.016527913372841	0.67179454	0.0163236493507043	0.67177122	0.0158437893711904	0.67178094	0.015848580240835	2.863783	-0.00498583311135508	2.8637588	-0.00521997097872381	3.8225048	-0.04406167799141	3.822638	-0.0623848399868369	
