Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,152,307.02000E-003,-497.20300E-006,-152.65127E-006
1,1,153,311.71000E-003,-493.96100E-006,-153.97258E-006
1,1,154,316.38900E-003,-489.39600E-006,-154.83951E-006
1,1,155,321.07100E-003,-488.71800E-006,-156.91318E-006
1,1,156,325.75000E-003,-486.51200E-006,-158.48128E-006
1,1,157,330.43100E-003,-483.49100E-006,-159.76041E-006
1,1,158,335.12000E-003,-477.43800E-006,-159.99902E-006
1,1,159,339.80000E-003,-479.37200E-006,-162.89061E-006
1,1,160,344.47800E-003,-478.08600E-006,-164.69011E-006
1,1,161,349.15600E-003,-471.30100E-006,-164.55757E-006
1,1,162,353.85100E-003,-468.72500E-006,-165.85881E-006
1,1,163,358.53300E-003,-470.85400E-006,-168.81670E-006
1,1,164,363.20800E-003,-469.45200E-006,-170.50872E-006
1,1,165,367.88600E-003,-460.48800E-006,-169.40709E-006
1,1,166,372.58300E-003,-458.34700E-006,-170.77230E-006
1,1,167,377.25900E-003,-461.85700E-006,-174.23971E-006
1,1,168,381.93400E-003,-457.01200E-006,-174.54842E-006
1,1,169,386.62000E-003,-448.90000E-006,-173.55372E-006
1,1,170,391.30300E-003,-447.47800E-006,-175.09948E-006
1,1,171,395.99100E-003,-448.41400E-006,-177.56791E-006
1,1,172,400.66600E-003,-442.70100E-006,-177.37524E-006
1,1,173,405.34800E-003,-436.34500E-006,-176.87157E-006
1,1,174,410.03200E-003,-435.10100E-006,-178.40533E-006
1,1,175,414.72200E-003,-436.24100E-006,-180.91874E-006
1,1,176,419.39800E-003,-429.46400E-006,-180.11634E-006
1,1,177,424.08000E-003,-425.16800E-006,-180.30525E-006
1,1,178,428.76400E-003,-423.78500E-006,-181.70375E-006
1,1,179,433.44000E-003,-423.26000E-006,-183.45781E-006
1,1,180,438.12800E-003,-418.34300E-006,-183.28778E-006
1,1,181,442.80900E-003,-415.04700E-006,-183.78655E-006
1,1,182,447.49300E-003,-412.94200E-006,-184.78865E-006
1,1,183,452.17200E-003,-408.99500E-006,-184.93609E-006
1,1,184,456.85800E-003,-406.70600E-006,-185.80689E-006
1,1,185,461.53900E-003,-403.30900E-006,-186.14283E-006
1,1,186,466.22000E-003,-399.85700E-006,-186.42133E-006
1,1,187,470.90000E-003,-394.24200E-006,-185.64856E-006
1,1,188,475.59000E-003,-393.86400E-006,-187.31778E-006
1,1,189,480.26900E-003,-391.01000E-006,-187.78998E-006
1,1,190,484.94800E-003,-384.23800E-006,-186.33545E-006
1,1,191,489.63000E-003,-381.86500E-006,-186.97256E-006
1,1,192,494.31000E-003,-381.41200E-006,-188.53577E-006
1,1,193,498.99800E-003,-378.35700E-006,-188.79939E-006
1,1,194,503.67800E-003,-369.70700E-006,-186.21328E-006
1,1,195,508.36200E-003,-367.62500E-006,-186.88658E-006
1,1,196,513.04100E-003,-368.88800E-006,-189.25467E-006
1,1,197,517.72400E-003,-364.74700E-006,-188.83828E-006
1,1,198,522.40900E-003,-354.89700E-006,-185.40139E-006
1,1,199,527.09300E-003,-353.55300E-006,-186.35531E-006
1,1,200,531.77500E-003,-355.11500E-006,-188.84128E-006
1,1,201,536.44500E-003,-348.94800E-006,-187.19141E-006
1,1,202,541.14000E-003,-340.81600E-006,-184.42917E-006
1,1,203,545.82400E-003,-339.47700E-006,-185.29469E-006
1,1,204,550.50400E-003,-339.80700E-006,-187.06511E-006
1,1,205,555.17700E-003,-332.99100E-006,-184.86894E-006
1,1,206,559.86800E-003,-326.88600E-006,-183.01301E-006
1,1,207,564.55100E-003,-325.33000E-006,-183.66538E-006
1,1,208,569.23000E-003,-324.44500E-006,-184.68383E-006
1,1,209,573.90800E-003,-315.67500E-006,-181.16841E-006
1,1,210,578.60000E-003,-312.12800E-006,-180.59726E-006
1,1,211,583.28100E-003,-311.30600E-006,-181.57887E-006
1,1,212,587.95700E-003,-307.06000E-006,-180.53808E-006
1,1,213,592.64100E-003,-299.32800E-006,-177.39405E-006
1,1,214,597.32100E-003,-296.12300E-006,-176.88049E-006
1,1,215,602.01000E-003,-293.13000E-006,-176.46719E-006
1,1,216,606.68700E-003,-285.21500E-006,-173.03623E-006
1,1,217,611.37000E-003,-281.18800E-006,-171.90991E-006
1,1,218,616.05100E-003,-279.12000E-006,-171.95216E-006
1,1,219,620.73500E-003,-274.05400E-006,-170.11491E-006
1,1,220,625.42300E-003,-263.97100E-006,-165.09353E-006
1,1,221,630.10000E-003,-267.65300E-006,-168.64816E-006
1,1,222,634.77500E-003,-256.25700E-006,-162.66554E-006
1,1,223,639.45800E-003,-250.22800E-006,-160.01030E-006
1,1,224,644.15100E-003,-249.99800E-006,-161.03646E-006
1,1,225,648.82700E-003,-244.42000E-006,-158.58630E-006
1,1,226,653.50700E-003,-230.47100E-006,-150.61441E-006
1,1,227,658.19200E-003,-225.76100E-006,-148.59408E-006
1,1,228,662.87900E-003,-226.48600E-006,-150.13281E-006
1,1,229,667.55500E-003,-215.16400E-006,-143.63380E-006
1,1,230,672.23900E-003,-203.54600E-006,-136.83156E-006
1,1,231,676.92200E-003,-201.42900E-006,-136.35172E-006
1,1,232,681.60600E-003,-197.32800E-006,-134.49995E-006
1,1,233,686.29000E-003,-182.06700E-006,-124.95076E-006
1,1,234,690.97400E-003,-177.75900E-006,-122.82685E-006
1,1,235,695.64900E-003,-172.78900E-006,-120.20050E-006
1,1,236,700.32300E-003,-157.33100E-006,-110.18252E-006
