Repeat,VAR2,Point,Solar Cell Voltage,Solar Cell Current,Solar Cell Power
1,1,268,850.16000E-003,233.36600E-006,198.39844E-006
1,1,269,854.84900E-003,253.33500E-006,216.56317E-006
1,1,270,859.53400E-003,251.36800E-006,216.05934E-006
1,1,271,864.19600E-003,272.34700E-006,235.36119E-006
1,1,272,868.90500E-003,302.20200E-006,262.58483E-006
1,1,273,873.59500E-003,310.11300E-006,270.91317E-006
1,1,274,878.25800E-003,316.46800E-006,277.94055E-006
1,1,275,882.92900E-003,339.12400E-006,299.42241E-006
1,1,276,887.63200E-003,360.47100E-006,319.96559E-006
1,1,277,892.31900E-003,360.86800E-006,322.00937E-006
1,1,278,896.99200E-003,369.71100E-006,331.62781E-006
1,1,279,901.66500E-003,396.52300E-006,357.53091E-006
1,1,280,906.35700E-003,400.82500E-006,363.29054E-006
1,1,281,911.04300E-003,395.68600E-006,360.48696E-006
1,1,282,915.71200E-003,411.06000E-006,376.41257E-006
1,1,283,920.39900E-003,442.79800E-006,407.55084E-006
1,1,284,925.09100E-003,450.64000E-006,416.88301E-006
1,1,285,929.76800E-003,450.70000E-006,419.04644E-006
1,1,286,934.43700E-003,473.28600E-006,442.25595E-006
1,1,287,939.12900E-003,499.24800E-006,468.85827E-006
1,1,288,943.81900E-003,501.28400E-006,473.12136E-006
1,1,289,948.48500E-003,514.31900E-006,487.82386E-006
1,1,290,953.16900E-003,554.00000E-006,528.05563E-006
1,1,291,957.85800E-003,578.36600E-006,553.99250E-006
1,1,292,962.54800E-003,578.23700E-006,556.58087E-006
1,1,293,967.21400E-003,594.21600E-006,574.73403E-006
1,1,294,971.90300E-003,630.54500E-006,612.82858E-006
1,1,295,976.59800E-003,645.56000E-006,630.45260E-006
1,1,296,981.26700E-003,646.30300E-006,634.19581E-006
1,1,297,985.93900E-003,677.45100E-006,667.92536E-006
1,1,298,990.63600E-003,699.81800E-006,693.26490E-006
1,1,299,995.32700E-003,701.00500E-006,697.72920E-006
1,1,300,1.00000E+000,715.70100E-006,715.70172E-006
